256.3957|0
256.3958|0
256.3959|0
256.3963|0
256.3967|0
256.3979|0
256.3982|0
256.3983|0
256.3984|0
256.3985|0
256.3987|0
256.3989|0
256.3996|0
256.3997|0
256.4004|0
256.4006|0
256.4008|0
256.4010|0
256.4011|0
256.4012|0
256.4013|0
256.4026|0
256.4028|0
256.4029|0
256.4030|6
256.4037|1
256.4038|2
256.4039|2
256.4040|1
256.4051|6
256.4053|12
256.4056|12
256.4063|6
256.4064|3
256.4065|3
256.4066|6
256.4068|12
256.4069|12
256.4070|12
256.4071|12
256.4083|3
256.4084|3
256.4085|6
256.4088|6
256.4092|6
256.4093|6
256.4099|6
256.4109|4
256.4110|2
256.4111|2
256.4112|4
256.4113|12
256.4115|6
256.4123|6
256.4125|12
256.4135|6
256.4138|24
256.4151|12
256.4177|12
256.4179|24
256.4180|24
256.4182|24
256.4187|5
256.4188|7
256.4189|12
256.4190|6
256.4200|6
256.4207|6
256.4208|6
256.4209|12
256.4232|6
256.4237|12
256.4243|12
256.4277|24
256.4278|24
256.4279|24
256.4280|10
256.4281|14
256.4283|12
256.4285|12
256.4310|0
256.4311|0
256.4312|0
256.4313|0
256.4314|0
256.4317|0
256.4328|0
256.4329|0
256.4334|6
256.4345|3
256.4357|24
256.4361|1
256.4363|12
256.4364|12
256.4365|4
256.4367|2
256.4384|3
256.4385|3
256.4386|6
256.4387|12
256.4388|6
256.4389|12
256.4390|6
256.4391|12
256.4392|12
256.4393|12
256.4394|12
256.4395|24
256.4396|24
256.4397|48
256.4398|12
256.4399|12
256.4400|24
256.4403|24
256.4406|12
256.4475|12
256.4476|12
256.4478|12
256.4479|12
256.4487|6
256.4490|12
256.4491|6
256.4495|12
256.4509|48
256.4569|20
256.4570|20
256.4571|20
256.4572|20
256.4573|20
256.4574|20
256.4576|20
256.4577|10
256.4578|10
256.4579|20
256.4580|20
256.4581|10
256.4583|10
256.4584|10
256.4585|20
256.4586|20
256.4587|10
256.4588|10
256.4589|40
256.4590|40
256.4591|40
256.4592|40
256.4594|28
256.4596|28
256.4598|28
256.4601|48
256.4602|48
256.4603|48
256.4604|48
256.4609|48
256.4610|48
256.4611|48
256.4613|48
256.4614|48
256.4617|28
256.4618|28
256.4619|28
256.4633|10
256.4634|10
256.4636|20
256.4637|10
256.4640|10
256.4642|10
256.4643|10
256.4645|10
256.4648|20
256.4649|10
256.4651|10
256.4654|20
256.4655|10
256.4657|112
256.4659|10
256.4660|10
256.4661|20
256.4662|20
256.4663|10
256.4668|10
256.4669|10
256.4671|20
256.4672|20
256.4674|20
256.4675|20
256.4689|10
256.4690|10
256.4692|20
256.4695|10
256.4696|10
256.4730|10
256.4731|10
256.4734|20
256.4741|24
256.4742|24
256.4749|24
256.4784|14
256.4825|56
256.4903|24
256.4906|4
256.4907|4
256.4908|8
256.4909|8
256.4910|8
256.4911|8
256.4912|8
256.4913|8
256.4915|4
256.4916|4
256.4917|8
256.4918|8
256.4921|12
256.4922|12
256.4924|12
256.4927|12
256.4930|12
256.4935|10
256.4937|10
256.4940|10
256.4942|10
256.4965|20
256.4966|20
256.4969|10
256.4970|10
256.4971|10
256.4972|10
256.4980|32
256.4981|32
256.4983|12
256.4984|12
256.4985|24
256.4986|12
256.4987|12
256.4988|24
256.4989|24
256.4990|24
256.4991|12
256.4992|12
256.4993|24
256.4994|6
256.4995|6
256.4996|12
256.4997|24
256.4998|24
256.4999|24
256.5000|24
256.5001|24
256.5002|48
256.5003|48
256.5004|48
256.5005|48
256.5006|48
256.5007|24
256.5008|12
256.5009|12
256.5010|6
256.5011|6
256.5012|12
256.5016|24
256.5017|24
256.5018|24
256.5020|12
256.5021|12
256.5022|24
256.5023|24
256.5024|24
256.5025|64
256.5026|128
256.5027|64
256.5028|32
256.5029|64
256.5030|32
256.5031|64
256.5032|32
256.5033|32
256.5034|128
256.5035|128
256.5036|144
256.5037|144
256.5038|144
256.5039|144
256.5040|80
256.5041|160
256.5042|80
256.5043|144
256.5044|144
256.5045|144
256.5046|144
256.5048|128
256.5050|80
256.5051|160
256.5052|80
256.5053|160
256.5054|80
256.5055|80
256.5056|320
256.5057|64
256.5058|64
256.5059|64
256.5061|64
256.5062|64
256.5063|64
256.5065|160
256.5066|160
256.5068|160
256.5069|32
256.5070|64
256.5071|32
256.5072|64
256.5073|32
256.5074|32
256.5076|80
256.5077|80
256.5078|22
256.5084|22
256.5102|44
256.5111|22
256.5112|22
256.5115|22
256.5161|44
256.5174|52
256.5175|52
256.5183|52
256.5190|26
256.5286|52
256.5295|52
256.5298|20
256.5302|40
256.5306|20
256.5352|56
256.5354|56
256.5404|34
256.5405|34
256.5406|34
256.5407|34
256.5408|34
256.5409|34
256.5410|34
256.5411|34
256.5412|15
256.5414|15
256.5416|30
256.5433|19
256.5435|19
256.5437|38
256.5479|19
256.5480|19
256.5481|19
256.5482|19
256.5483|38
256.5484|38
256.5485|15
256.5486|15
256.5487|15
256.5488|15
256.5489|30
256.5490|30
256.5503|0
256.5507|0
256.5513|3
256.5514|3
256.5515|6
256.5516|3
256.5517|3
256.5518|6
256.5519|1
256.5520|1
256.5521|2
256.5522|1
256.5523|1
256.5524|2
256.5525|0
256.5526|0
256.5527|0
256.5528|0
256.5531|0
256.5532|0
256.5533|0
256.5534|0
256.5535|0
256.5536|0
256.5537|0
256.5538|0
256.5539|0
256.5540|0
256.5541|0
256.5542|0
256.5543|0
256.5544|0
256.5545|0
256.5546|0
256.5547|0
256.5548|0
256.5549|0
256.5550|0
256.5551|0
256.5552|0
256.5553|0
256.5554|0
256.5555|0
256.5556|0
256.5557|0
256.5558|0
256.5559|0
256.5578|6
256.5579|6
256.5581|12
256.5582|12
256.5583|24
256.5586|6
256.5587|6
256.5588|12
256.5591|24
256.5592|24
256.5593|12
256.5599|12
256.5600|24
256.5602|48
256.5603|48
256.5607|24
256.5613|12
256.5623|5
256.5624|5
256.5625|5
256.5626|5
256.5627|10
256.5628|10
256.5629|20
256.5630|20
256.5631|20
256.5632|10
256.5634|40
256.5635|28
256.5636|28
256.5637|56
256.5638|56
256.5639|56
256.5640|6
256.5641|6
256.5643|12
256.5644|12
256.5646|12
256.5651|24
256.5652|24
256.5653|24
256.5656|24
256.5657|24
256.5658|12
256.5659|12
256.5660|3
256.5661|3
256.5662|6
256.5663|6
256.5664|6
256.5665|48
256.5666|48
256.5675|0
256.5678|0
256.5681|0
256.5684|0
256.5685|0
256.5693|0
256.5695|0
256.5699|0
256.5706|0
256.5707|0
256.5710|0
256.5713|0
256.5715|0
256.5719|0
256.5723|0
256.5724|0
256.5741|0
256.5743|0
256.5747|0
256.5753|0
256.5755|0
256.5757|0
256.5761|0
256.5766|0
256.5771|12
256.5772|12
256.5775|48
256.5776|12
256.5777|12
256.5778|12
256.5779|12
256.5780|48
256.5781|24
256.5785|12
256.5799|5
256.5800|5
256.5801|5
256.5802|5
256.5803|20
256.5804|10
256.5806|10
256.5808|10
256.5809|10
256.5810|20
256.5811|10
256.5812|10
256.5813|20
256.5825|6
256.5842|24
256.5845|12
256.5854|5
256.5855|5
256.5856|10
256.5859|10
256.5867|12
256.5871|12
256.5879|6
256.5886|0
256.5887|0
256.5888|0
256.5889|0
256.5891|0
256.5892|0
256.5893|0
256.5894|0
256.5895|0
256.5896|0
256.5897|0
256.5898|0
256.5900|24
256.5901|24
256.5902|48
256.5905|96
256.5906|96
256.5908|6
256.5910|24
256.5915|48
256.5916|24
256.5917|12
256.5925|10
256.5927|40
256.5943|56
256.5944|28
256.5946|48
256.5952|24
256.5964|24
256.5965|24
256.5968|96
256.5971|24
256.5972|24
256.5978|20
256.5979|5
256.5983|40
256.5984|20
256.5989|10
256.5999|48
256.6000|12
256.6002|12
256.6009|48
256.6010|24
256.6012|48
256.6013|24
256.6015|48
256.6017|24
256.6025|24
256.6028|24
256.6029|48
256.6035|24
256.6037|24
256.6047|5
256.6049|5
256.6051|10
256.6052|10
256.6059|40
256.6060|20
256.6061|20
256.6070|24
256.6071|24
256.6074|24
256.6076|24
256.6094|192
256.6098|20
256.6100|20
256.6101|80
256.6102|96
256.6103|96
256.6106|112
256.6107|112
256.6108|96
256.6109|96
256.6110|192
256.6112|96
256.6113|96
256.6117|192
256.6118|22
256.6119|22
256.6120|22
256.6121|22
256.6122|88
256.6124|44
256.6125|88
256.6130|52
256.6131|104
256.6132|44
256.6134|88
256.6135|22
256.6137|22
256.6139|44
256.6140|44
256.6147|24
256.6148|24
256.6149|24
256.6150|24
256.6151|48
256.6152|48
256.6157|12
256.6158|12
256.6164|6
256.6165|6
256.6166|12
256.6167|24
256.6169|12
256.6170|24
256.6171|12
256.6173|24
256.6174|12
256.6176|24
256.6177|12
256.6178|12
256.6179|12
256.6180|12
256.6181|24
256.6183|24
256.6184|24
256.6185|48
256.6186|48
256.6188|48
256.6190|1
256.6191|1
256.6192|2
256.6193|2
256.6194|1
256.6195|1
256.6196|4
256.6197|4
256.6198|4
256.6200|2
256.6201|2
256.6206|12
256.6209|12
256.6211|12
256.6223|2
256.6224|2
256.6225|4
256.6226|4
256.6227|2
256.6228|2
256.6229|8
256.6230|8
256.6235|32
256.6237|32
256.6238|32
256.6239|12
256.6240|3
256.6241|3
256.6242|6
256.6243|12
256.6245|3
256.6247|24
256.6248|12
256.6249|6
256.6250|6
256.6253|24
256.6254|12
256.6260|16
256.6262|8
256.6263|2
256.6266|8
256.6267|4
256.6273|6
256.6292|3
256.6304|12
256.6313|1
256.6314|2
256.6315|1
256.6316|1
256.6319|2
256.6320|4
256.6321|2
256.6328|8
256.6329|4
256.6330|4
256.6331|12
256.6334|24
256.6336|24
256.6351|8
256.6365|36
256.6368|16
256.6369|16
256.6377|32
256.6378|32
256.6379|64
256.6394|80
256.6395|9
256.6401|9
256.6407|36
256.6410|72
256.6432|36
256.6433|36
256.6436|9
256.6440|3
256.6464|16
256.6466|32
256.6468|14
256.6472|28
256.6481|13
256.6494|9
256.6496|18
256.6503|7
256.6514|3
256.6515|3
256.6516|6
256.6518|3
256.6519|3
256.6520|24
256.6525|13
256.6534|12
256.6535|12
256.6536|24
256.6538|48
256.6541|24
256.6549|48
256.6550|48
256.6552|48
256.6556|48
256.6557|48
256.6562|48
256.6567|24
256.6572|24
256.6573|12
256.6579|12
256.6583|24
256.6601|5
256.6602|5
256.6603|10
256.6604|10
256.6605|5
256.6606|5
256.6607|20
256.6608|20
256.6609|20
256.6610|20
256.6611|10
256.6612|10
256.6613|20
256.6615|24
256.6619|3
256.6620|3
256.6622|12
256.6623|12
256.6624|12
256.6625|24
256.6626|24
256.6627|96
256.6628|96
256.6630|192
256.6632|144
256.6635|288
256.6637|16
256.6638|32
256.6640|32
256.6642|16
256.6643|64
256.6644|64
256.6645|128
256.6646|128
256.6649|11
256.6652|11
256.6655|44
256.6656|44
256.6661|96
256.6662|96
256.6663|96
256.6665|192
256.6669|96
256.6671|96
256.6673|17
256.6675|17
256.6677|34
256.6679|68
256.6680|34
256.6681|34
256.6691|15
256.6693|15
256.6695|30
256.6697|60
256.6698|60
256.6699|21
256.6700|21
256.6702|21
256.6703|21
256.6705|84
256.6706|84
256.6723|48
256.6725|192
256.6726|8
256.6729|32
288.1024|3
288.1025|5
320.1584|12
320.1635|15
320.1637|7
336.210|98
342.7|1
384.570|32
384.609|0
384.611|0
384.615|0
384.617|112
384.618|112
384.5557|24
384.5558|12
384.5566|24
384.5567|12
384.5601|36
384.5602|36
384.5603|36
384.5604|36
384.5606|36
384.5607|36
384.5608|36
384.5657|24
384.5660|24
384.5677|48
384.5678|48
384.5775|48
384.5790|36
384.5797|18
384.5833|42
384.5835|84
384.5836|84
384.5837|42
384.17948|18
384.17949|18
384.18135|3
384.20090|6
384.20091|8
384.20092|20
384.20095|8
384.20096|20
384.20097|4
384.20098|10
384.20100|4
384.20163|1
432.533|9
448.1394|1
512.33|64
512.34|64
512.45|64
512.53|16
512.58|64
512.59|64
512.105|0
512.108|0
512.127|0
512.129|0
512.136|0
512.138|0
512.295|0
512.309|0
512.335|0
512.342|0
512.351|0
512.378|0
512.401|80
512.409|80
512.417|80
512.425|80
512.449|0
512.450|0
512.453|0
512.454|0
512.455|0
512.457|0
512.459|0
512.460|0
512.461|0
512.462|0
512.463|0
512.465|0
512.466|0
512.467|0
512.471|0
512.567|0
512.571|0
512.572|0
512.573|0
512.576|0
512.577|0
512.578|0
512.582|0
512.584|0
512.587|0
512.590|0
512.591|0
512.603|0
512.627|0
512.638|0
512.639|0
512.640|0
512.641|0
512.644|0
512.645|0
512.647|0
512.648|0
512.650|0
512.652|0
512.655|0
512.656|0
512.851|0
512.852|0
512.853|0
512.854|0
512.857|0
512.858|0
512.859|12
512.941|160
512.943|80
512.953|160
512.966|80
512.972|40
512.978|80
512.1075|96
512.1076|48
512.1117|64
512.1133|96
512.1193|0
512.1197|0
512.1198|0
512.1204|0
512.1226|0
512.1227|0
512.1243|0
512.1244|0
512.1249|0
512.1250|0
512.1252|0
512.1253|0
512.1254|0
512.1255|0
512.1364|0
512.1365|0
512.1372|0
512.1381|0
512.1619|0
512.1637|0
512.1643|0
512.1645|0
512.1649|0
512.1699|48
512.1710|48
512.1712|48
512.1714|48
512.1720|96
512.1726|192
512.1738|192
512.1739|192
512.1744|192
512.1751|48
512.1752|48
512.1753|48
512.1799|320
512.1803|40
512.1814|80
512.1818|80
512.1822|80
512.1824|80
512.1826|80
512.1830|80
512.1832|80
512.1834|40
512.1836|40
512.1838|40
512.1854|80
512.1858|80
512.1862|80
512.1864|80
512.1866|80
512.1894|224
512.1896|112
512.1897|112
512.1899|112
512.1943|192
512.1945|24
512.2009|192
512.2012|384
512.2015|192
512.2017|192
512.2019|24
512.2028|20
512.2034|384
512.2036|12
512.2040|1152
512.2047|0
512.2053|0
512.2073|0
512.3811|0
512.3854|1
512.3855|3
512.3896|5
512.4082|3
512.4085|3
512.4088|6
512.4090|6
512.4102|12
512.4656|0
512.4708|0
512.4746|0
512.6052|10
512.6094|10
512.6491|0
512.6496|0
512.7047|28
512.7053|20
512.7069|20
512.7071|20
512.7077|28
512.9092|56
512.9093|40
512.9094|48
512.9095|40
512.9096|48
512.9109|40
512.9134|24
512.9313|2
512.9332|4
512.10053|0
512.10054|8
512.10064|4
512.12195|7
512.12548|0
512.12693|0
512.12760|0
512.13324|0
512.15774|12
512.15987|0
512.16044|0
512.16064|0
512.16145|0
512.16290|0
512.16552|0
512.17469|1
512.18414|0
512.18691|0
512.18699|0
512.22614|0
512.22886|0
512.23167|12
512.23621|6
512.23622|6
512.23626|12
512.23735|2
512.25093|12
512.25253|8
512.25892|10
512.27202|12
512.27938|48
512.28521|0
512.28613|0
512.28821|8
512.29165|16
512.29634|20
512.29636|40
512.29637|40
512.29638|20
512.29640|20
512.29642|40
512.29643|40
512.29644|20
512.29646|20
512.29648|40
512.29649|40
512.29650|20
512.29652|20
512.29654|40
512.29655|40
512.29656|20
512.29658|20
512.29664|20
512.29670|20
512.29684|40
512.29700|20
512.30057|16
512.30128|12
512.30130|24
512.30137|64
512.30138|128
512.30140|128
512.30142|64
512.30143|64
512.30144|128
512.30146|128
512.30148|64
512.30149|128
512.30150|128
512.30151|128
512.30153|128
512.30154|128
512.30156|128
512.30159|160
512.30626|0
512.31251|16
512.31252|4
512.31255|16
512.31260|8
512.31261|8
512.31263|4
512.31264|4
512.31269|16
512.31270|16
512.31406|4
512.31407|4
512.31409|16
512.31410|8
512.31411|4
512.31419|16
512.31490|40
512.31616|40
512.32030|16
512.32070|48
512.32087|56
512.32113|32
512.32848|12
512.33038|52
512.33714|0
512.33718|0
512.33719|0
512.33726|0
512.33727|0
512.33740|0
512.33742|0
512.33745|0
512.33820|0
512.33838|0
512.33846|0
512.33848|0
512.33853|0
512.33854|0
512.33859|0
512.33861|0
512.33953|0
512.33969|0
512.33970|0
512.33972|0
512.33977|0
512.33980|0
512.33984|0
512.33987|0
512.33988|0
512.34053|0
512.34754|0
512.34893|0
512.34903|0
512.34906|0
512.34915|0
512.35258|0
512.35265|0
512.35275|0
512.35400|3
512.35402|3
512.35403|3
512.35404|6
512.35422|24
512.35425|24
512.35427|48
512.35714|10
512.35721|20
512.35722|20
512.35723|20
512.35724|20
512.35727|5
512.35729|10
512.35730|10
512.35731|10
512.35745|14
512.35750|112
512.35751|28
512.35781|5
512.35809|5
512.35860|10
512.35862|10
512.35867|20
512.35869|40
512.35884|28
512.35887|56
512.35888|28
512.35890|112
512.35900|10
512.35902|10
512.35907|20
512.35918|56
512.35940|10
512.35942|10
512.36090|8
512.36100|16
512.36231|3
512.36232|3
512.36235|6
512.36238|12
512.36239|12
512.36240|12
512.36281|6
512.36282|6
512.36284|12
512.36285|12
512.36286|12
512.36287|12
512.36288|6
512.36289|6
512.36292|6
512.36295|6
512.36297|12
512.36327|12
512.36341|6
512.36342|6
512.36360|48
512.36361|24
512.36367|48
512.36382|12
512.36383|12
512.36699|0
512.37179|0
512.37258|0
512.37264|0
512.37282|0
512.39163|0
512.39175|0
512.40455|0
512.40486|0
512.40504|0
512.40552|0
512.40586|0
512.41018|0
512.41031|0
512.41035|0
512.41229|0
512.41241|0
512.41252|0
512.41546|20
512.41550|20
512.41558|10
512.41563|20
512.41566|40
512.41568|40
512.41569|40
512.41608|20
512.41609|20
512.41742|20
512.41767|4
512.41778|8
512.41793|32
512.41821|8
512.41875|12
512.41919|48
512.42135|20
512.42323|20
512.42709|48
512.42712|192
512.42725|96
512.42740|24
512.42908|0
512.42910|0
512.42911|0
512.42912|0
512.42913|0
512.42914|0
512.42915|0
512.42917|0
512.42919|0
512.42938|0
512.42939|0
512.42951|0
512.42954|0
512.43013|48
512.43015|96
512.43022|24
512.43027|96
512.43032|96
512.43034|96
512.43042|24
512.43060|96
512.43061|96
512.43086|80
512.43104|56
512.43529|40
512.43803|40
512.43889|48
512.43891|48
512.43903|24
512.43937|24
512.44073|40
512.44795|20
512.44796|20
512.44803|10
512.44805|10
512.44813|40
512.44814|40
512.44819|20
512.44820|20
512.44821|20
512.44824|80
512.44859|112
512.44860|112
512.46623|48
512.46700|24
512.46818|24
512.46890|96
512.46896|24
512.46912|12
512.46914|12
512.46927|48
512.46935|96
512.46938|96
512.46939|96
512.46944|48
512.46946|48
512.46955|48
512.47005|24
512.47271|192
512.47279|112
512.47296|112
512.47308|176
512.47317|104
512.47365|88
512.47366|88
512.47370|44
512.47372|44
512.47374|176
512.47375|88
512.47376|88
512.47393|88
512.47552|48
512.47569|24
512.47570|24
512.47571|24
512.47573|12
512.47574|12
512.47575|24
512.47577|24
512.47578|48
512.47579|48
512.47582|24
512.47584|24
512.47586|24
512.47599|24
512.47709|4
512.47710|4
512.47711|4
512.47715|2
512.47717|4
512.47718|4
512.47719|2
512.47721|2
512.47722|2
512.47727|8
512.47728|8
512.47729|8
512.47730|8
512.47761|8
512.47776|16
512.47777|16
512.47912|8
512.47913|8
512.47918|4
512.47920|8
512.47921|8
512.47922|4
512.47927|16
512.47928|16
512.47946|16
512.47947|16
512.47949|64
512.47977|16
512.47980|32
512.47982|16
512.47983|64
512.48029|12
512.48033|24
512.48035|24
512.48037|48
512.48042|6
512.48045|12
512.48051|48
512.48947|2
512.49055|4
512.49087|12
512.49090|12
512.49732|24
512.50338|4
512.50339|8
512.50341|4
512.50344|4
512.50346|4
512.50347|4
512.50358|48
512.50372|4
512.50378|4
512.50392|4
512.51319|0
512.51325|0
512.51560|24
512.51562|6
512.51574|12
512.51576|12
512.51578|12
512.51582|12
512.51827|36
512.51829|36
512.51835|144
512.51844|36
512.51848|72
512.52325|28
512.52336|36
512.52352|22
512.52355|44
512.52577|40
512.52578|80
512.53386|12
512.53387|12
512.53406|12
512.53487|336
512.53524|0
512.53534|0
512.54071|5
512.54152|0
512.54167|0
512.54170|0
512.54225|0
512.54243|0
512.54245|0
512.54248|0
512.54300|0
512.54630|16
512.54751|0
512.54856|0
512.55131|0
512.55135|0
512.55149|0
512.55151|12
512.55163|24
512.55164|24
512.55182|24
512.55183|24
512.55628|8
512.56374|0
512.56378|0
512.56384|0
512.56386|0
512.56582|32
512.56608|16
512.56691|12
512.56698|12
512.56699|96
512.56700|96
512.56711|96
512.56712|96
512.56937|24
512.56938|24
512.56939|24
512.56944|24
512.56946|24
512.56957|48
512.56961|24
512.56990|48
512.57266|80
512.57267|80
512.57268|40
512.57269|40
512.57270|80
512.57325|40
512.57342|80
512.57589|96
512.57609|96
512.57645|96
512.57756|56
512.57757|56
512.57760|14
512.57775|28
512.58219|96
512.58220|96
512.58255|96
512.58264|24
512.58266|128
512.58271|32
512.58279|128
512.58281|64
512.58301|640
512.58302|640
512.58303|64
512.58304|64
512.58308|64
512.58311|128
512.58312|128
512.58315|640
512.58316|640
512.58326|88
512.58330|44
512.58338|88
512.58362|88
512.58392|88
512.58396|44
512.58412|88
512.58527|104
512.58538|208
512.58560|208
512.58562|104
512.58563|104
512.58567|104
512.58945|0
512.59077|48
512.59153|5
512.59160|20
512.59161|20
512.59162|10
512.59164|40
512.59165|20
512.59166|20
512.59167|40
512.59168|40
512.59169|40
512.59193|24
512.59194|24
512.59195|48
512.59196|48
512.59213|0
512.59214|0
512.59217|0
512.59223|0
512.59245|0
512.59299|0
512.59312|0
512.59387|0
512.59523|192
512.59553|96
512.59734|24
512.59745|24
512.59752|192
512.59753|192
512.59763|96
512.59766|96
512.59798|48
512.59800|48
512.59802|48
512.59822|48
512.59875|48
512.59885|96
512.59886|96
512.59898|96
512.59903|96
512.59941|48
512.59944|48
512.60001|80
512.60020|44
512.60025|88
512.60301|2
512.60302|4
512.60303|2
512.60305|4
512.60315|48
512.60321|48
512.60329|48
512.60343|48
512.60345|48
512.60371|24
512.60375|24
512.60385|48
512.60409|16
512.60424|144
512.60425|144
512.60431|144
512.60439|64
512.60554|28
512.60600|12
512.60601|12
512.60602|12
512.60603|12
512.60656|96
512.60657|48
512.60663|48
512.60668|96
512.60692|96
512.60733|48
512.60741|48
512.60780|288
512.60785|16
512.60809|96
512.60813|192
512.60821|192
512.60827|192
512.60829|192
512.60831|192
512.60833|192
512.60839|192
512.60895|96
512.60898|8
576.8278|20
576.8655|9
576.8656|15
576.8661|1
640.21469|18
640.21536|45
768.1083496|0
768.1083512|12
768.1083945|0
768.1083967|0
768.1083969|0
768.1084555|0
768.1084559|0
768.1084727|84
768.1085111|0
768.1085341|32
768.1085345|32
768.1085346|128
768.1085348|128
768.1085782|24
768.1085830|48
768.1086052|144
768.1086054|144
768.1087581|72
768.1088009|36
768.1088539|18
768.1088543|72
768.1088551|72
768.1088552|72
768.1088555|36
768.1088556|36
768.1088563|72
768.1088565|36
768.1088648|12
768.1088651|24
768.1088660|0
768.1088662|0
768.1090070|9
768.1090134|18
768.1090209|18
768.1090220|6
896.564|192
896.5502|14
896.19309|24
896.19347|7
960.11359|30
960.11367|2
1024.l|8
1024.n|0
1024.o|0
1024.bb|0
1024.bw|32
1024.dc|0
1024.gd|0
1024.gf|192
1024.gi|96
1024.gj|0
1024.gt|224
1024.gy|0
1024.gz|0
1024.hc|48
1024.he|20
1024.hg|0
1024.hi|0
1024.hk|0
1024.hl|0
1024.hn|0
1024.ho|0
1024.jd|0
1024.jm|0
1024.mh|12
1024.mi|24
1024.mk|0
1024.mx|40
1024.nb|24
1024.nk|0
1024.nl|0
1024.op|0
1024.oy|0
1024.py|0
1024.rs|0
1024.su|28
1024.tl|6
1024.tr|0
1024.us|4
1024.vg|0
1024.wf|0
1024.wh|0
1024.wi|10
1024.xh|0
1024.xk|0
1024.zb|0
1024.bei|0
1024.bfg|0
1024.bfj|6
1024.bfk|10
1024.blf|0
1024.bll|0
1024.boz|0
1024.bpq|0
1024.bxw|0
1024.car|0
1024.cat|0
1024.cau|0
1024.cax|0
1024.cbb|0
1024.cbm|0
1024.cbt|0
1024.cbu|0
1024.cbv|0
1024.cbz|0
1024.ceo|0
1024.cfi|4
1024.cjb|0
1024.cla|0
1024.cld|0
1024.cmj|0
1024.cmp|48
1024.cpv|80
1024.cpy|40
1024.cqc|48
1024.cqh|0
1024.cqj|0
1024.cwv|0
1024.cze|0
1024.czj|0
1024.czs|0
1024.dbm|0
1024.dbs|0
1024.dbx|0
1024.dcg|4
1024.dcm|24
1024.dcp|384
1024.dcu|96
1024.ddg|0
1024.ddl|0
1024.ddq|0
1024.ddt|0
1024.ddv|96
1024.ddw|0
1024.ddz|112
1024.dea|0
1024.def|0
1024.deg|0
1024.deh|192
1024.dep|96
1024.deq|0
1024.der|48
1024.des|0
1024.det|96
1024.dew|0
1024.dex|0
1024.dfa|0
1024.dfb|96
1024.dfc|0
1024.dfd|96
1024.dfg|0
1024.dfh|56
1024.dfi|48
1024.dfj|0
1024.dfl|0
1024.dfm|112
1024.dfn|0
1024.dfo|0
1024.dfp|0
1024.dfr|0
1024.dfs|0
1024.dft|0
1024.dfw|0
1024.dga|0
1024.dgb|56
1024.dgc|0
1024.dgg|0
1024.dgi|48
1024.dgk|24
1024.dgl|0
1024.dgo|0
1024.dgq|0
1024.dgr|0
1024.dgs|48
1024.dgt|0
1024.dgu|0
1024.dgv|0
1024.dgy|48
1024.dgz|0
1024.dhb|0
1024.dhc|0
1024.dhe|224
1024.dhf|160
1024.dhg|224
1024.dhh|160
1024.dhi|104
1024.dhj|88
1024.dhk|104
1024.dhl|224
1024.dhm|160
1024.dhn|208
1024.dho|104
1024.dhp|208
1024.dhq|176
1024.dhr|448
1024.dhs|88
1024.dht|224
1024.dhu|88
1024.dhv|160
1024.dhw|320
1024.dhx|176
1024.din|160
1024.dkw|0
1024.dng|320
1024._C|16
1024._D|0
1024._E|0
1024._F|4
1024._G|8
1024._H|8
1024._I|4
1024._J|0
1024._K|0
1024._L|0
1024._M|0
1024._P|0
1024._R|28
1024._S|0
1024._T|2
1024._U|2
1024._V|2
1024._W|2
1024._X|0
1024._BF|0
1024._BG|0
1024._BH|0
1024._BI|4
1024._BJ|0
1024._BK|4
1024._BL|0
1024._BO|0
1024._BP|0
1024._BR|0
1024._BS|10
1024._BT|4
1024._BW|32
1024._BX|0
1024._BZ|0
1024._CA|12
1024._CB|0
1024._CC|2
1024._CE|4
1024._CL|0
1024._CM|4
1024._CN|0
1024._CO|0
1024._CP|0
1024._CQ|0
1024._CR|0
1024._CW|0
1024._CX|0
1024._CY|0
1024._CZ|0
1024._DA|0
1024._DC|16
1024._DD|12
1024._DE|4
1024._DH|0
1024._DI|8
1024._DJ|2
1024._DL|12
1024._DM|24
1024._DN|4
1024._DO|0
1024._DR|0
1024._DS|0
1024._DT|0
1024._DU|0
1024._DW|0
1024._DY|0
1024._DZ|16
1024._EA|0
1024._EB|0
1024._EC|0
1024._ED|0
1024._EF|0
1024._EG|0
1024._EH|0
1024._EI|40
1024._EJ|0
1024._EK|0
1024._EM|24
1024._EN|0
1024._EO|40
1024._EP|20
1024._EQ|20
1024._ER|4
1024._ES|10
1024._ET|0
1024._EW|0
1024._EX|48
1024._EY|0
1024._EZ|192
1024._FA|48
1024._FE|0
1024._FG|24
1024._FH|48
1024._FI|96
1024._FJ|12
1024._FK|48
1024._FL|48
1024._FM|48
1024._FN|24
1024._FO|48
1024._FP|48
1024._FQ|0
1024._FR|48
1024._FU|0
1024._FV|48
1024._FW|96
1024._FX|96
1024._FY|48
1024._FZ|96
1024._GA|96
1024._GB|0
1024._GC|0
1024._GE|96
1024._GG|24
1024._GH|0
1024._GI|384
1024._GJ|96
1024._GK|48
1024._GL|12
1024._GM|192
1024._GN|48
1024._GO|48
1024._GP|0
1024._GQ|48
1024._GR|0
1024._GS|0
1024._GT|0
1024._GU|96
1024._GV|96
1024._GW|96
1024._GX|0
1024._GY|48
1024._GZ|12
1024._HA|24
1024._HB|12
1024._HC|6
1024._HD|48
1024._HE|4
1024._HF|208
1024._HG|208
1024._HH|88
